id_cachet,id_acteur,id_role,id_mois,montant
s1509,417,10,10,1291
s3719,417,6,6,1276
s1906,417,7,1,784
s4246,417,10,3,1544
s4267,417,10,9,1307
s6462,417,8,5,1526
s3626,417,10,1,1544
s346,417,6,2,928
s5401,418,6,12,820
s4559,418,6,12,828
s5837,418,8,3,1237
s5618,418,9,4,1220
s5014,418,9,4,1461
s4306,418,9,9,1506
s1375,418,8,1,1399
s7462,418,8,3,1281
s3995,418,9,6,1433
s6647,418,10,1,1304
s1910,418,10,11,1218
s7879,418,8,3,1218
s1524,418,6,1,776
s3780,419,10,1,1248
s463,419,7,7,961
s4359,419,9,10,1290
s1211,419,10,7,1283
s2631,419,6,5,826
s5421,419,8,2,1352
s1578,419,9,5,1533
s5028,419,10,4,1262
s1648,419,10,8,1202
s5504,419,10,2,1521
s6345,419,6,6,1049
s4886,419,6,4,1034
s159,419,10,7,1516
s4904,419,9,6,1214
s2169,419,6,8,1243
s2587,419,9,7,1396
s2911,419,8,11,1315
s7469,419,8,7,1569
s1586,419,7,7,994
s5044,420,6,3,931
s3736,420,7,7,788
s6182,420,7,4,740
s5125,420,9,1,1272
s4855,420,10,9,1309
s550,420,7,2,950
s6316,420,9,6,1202
s2045,420,6,5,793
s4866,420,7,6,1017
s3548,420,6,9,1002
s4633,420,6,2,857
s1978,420,8,1,1512
s7793,420,6,4,1017
s5900,420,6,3,780
s5267,420,9,6,1467
s7988,420,6,9,877
s5735,420,8,6,1558
s3179,420,8,7,1423
s5721,420,6,2,1144
s3758,420,9,7,1316
s2401,420,7,11,820
s4160,420,6,11,750
s3976,420,6,9,1028
s7311,421,7,9,982
s1717,421,9,5,1474
s7779,421,8,4,1556
s2550,421,10,6,1322
s7889,421,10,1,1334
s1849,421,6,5,1075
s7249,421,9,3,1374
s4102,421,7,11,831
s2039,421,9,3,1490
s2920,421,10,7,1463
s792,421,8,9,1544
s3810,421,9,3,1562
s2350,421,6,3,976
s2924,421,8,12,1516
s2491,422,9,10,1327
s1305,422,10,11,1254
s7221,422,10,2,1397
s5247,422,7,1,852
s6333,422,9,6,1412
s7752,422,7,4,822
s4195,422,6,10,1250
s6497,422,8,9,1550
s140,422,9,12,1407
s2219,422,7,11,1018
s1328,422,10,8,1225
s4385,422,6,8,1194
s4642,422,8,4,1370
s6960,422,6,3,1288
s7551,422,8,3,1370
s6448,422,6,7,948
s2812,422,10,8,1258
s1718,422,7,11,804
s1810,422,8,2,1398
s3037,423,7,10,786
s334,423,8,5,1280
s4700,423,7,3,741
s4130,423,9,2,1550
s3716,423,10,10,1359
s2283,423,6,4,756
s577,423,6,12,1015
s4849,423,8,5,1217
s7899,423,8,12,1338
s1062,423,8,5,1327
s3653,423,8,12,1586
s512,423,7,7,953
s4952,423,8,2,1492
s2711,423,7,6,994
s7904,423,10,3,1351
s119,424,10,7,1387
s1175,424,8,10,1226
s2391,424,8,3,1337
s61,424,8,9,1409
s5355,424,7,9,805
s4955,424,9,7,1331
s374,424,6,2,902
s6157,424,8,6,1514
s5358,424,6,7,1097
s944,424,8,7,1346
s3906,424,6,3,1185
s4875,425,8,11,1379
s446,425,6,5,730
s1876,425,7,3,1001
s2574,425,9,8,1571
s4789,425,10,12,1476
s4401,425,9,11,1214
s3436,425,10,7,1446
s7149,425,9,12,1372
s3070,425,10,3,1596
s6464,425,8,7,1423
s6791,426,10,11,1224
s6340,426,10,6,1407
s2226,426,9,5,1256
s5195,426,10,7,1563
s2448,426,9,10,1599
s5741,426,7,12,880
s2667,426,10,3,1578
s3926,426,8,2,1554
s5640,426,10,10,1527
s6942,426,8,12,1394
s5682,426,9,6,1351
s7926,426,7,4,985
s3762,426,9,10,1226
s1856,427,10,3,1389
s4787,427,8,12,1579
s7324,427,6,2,1045
s1448,427,10,7,1451
s5835,427,7,3,714
s4667,427,8,7,1407
s6556,427,8,9,1278
s4547,427,6,10,1037
s4390,427,10,9,1512
s243,427,9,10,1277
s5466,427,10,4,1578
s6766,427,9,7,1530
s2268,427,6,3,747
s2808,427,7,5,786
s498,427,8,10,1551
s7687,427,9,6,1225
s3695,427,10,8,1317
s4935,427,10,11,1255
s2213,427,9,4,1546
s7293,427,10,11,1525
s431,428,6,5,1296
s3878,428,10,8,1324
s7913,428,6,5,817
s3536,428,9,9,1538
s3128,428,10,5,1354
s2105,428,8,6,1528
s3093,428,7,8,802
s3334,428,10,4,1536
s3831,428,7,10,856
s5096,428,6,7,1293
s3525,428,8,3,1443
s5536,428,10,6,1360
s2479,428,9,5,1265
s172,428,6,1,903
s471,428,6,8,879
s34,428,7,4,892
s5595,429,9,9,1523
s7035,429,7,9,1014
s7418,429,7,7,866
s2338,429,7,6,993
s7080,429,6,11,853
s5061,429,6,8,722
s6068,429,6,2,1179
s6573,429,8,8,1288
s1019,429,10,10,1525
s2062,429,6,4,898
s4002,429,9,1,1375
s3962,429,10,7,1221
s5456,429,10,7,1526
s1407,430,10,6,1212
s7997,430,9,2,1591
s6416,430,6,8,1204
s1252,430,6,6,1197
s7105,430,9,5,1544
s1984,430,6,8,725
s6817,430,10,2,1512
s3614,430,10,1,1266
s2056,430,9,10,1385
s6109,430,10,11,1581
s4480,430,7,2,1044
s3570,431,9,6,1235
s137,431,10,10,1267
s1109,431,6,9,1002
s1535,431,8,10,1250
s7077,431,6,9,1019
s6636,431,9,1,1300
s2926,431,8,4,1535
s76,431,6,3,992
s459,431,9,12,1221
s2868,431,8,7,1581
s1241,431,7,1,898
s2879,431,6,6,1176
s3447,431,9,2,1546
s6921,431,9,2,1313
s2464,431,6,10,1010
s7142,432,8,12,1487
s2249,432,10,12,1302
s6279,432,9,3,1334
s5157,432,8,9,1557
s671,432,7,4,1041
s479,432,9,12,1268
s3420,432,7,11,737
s635,432,8,10,1315
s7978,432,7,1,922
s417,432,7,11,896
s2272,432,6,8,962
s4510,432,6,10,994
s1992,432,9,11,1347
s7325,432,9,3,1250
s2543,432,10,1,1286
s3532,432,10,11,1404
s7031,432,9,5,1563
s6332,432,8,3,1267
s1463,432,7,2,1005
s2119,432,6,7,1125
s2007,433,7,2,1032
s5590,433,8,11,1266
s6728,433,10,5,1594
s6904,433,8,6,1533
s702,433,6,6,1134
s4863,433,8,8,1431
s7540,433,7,10,898
s3290,433,9,10,1268
s4489,433,8,6,1437
s5158,433,7,3,962
s2013,433,9,2,1570
s2999,433,9,10,1496
s1830,433,10,3,1391
s2364,433,8,6,1382
s6159,433,8,7,1414
s2418,433,7,12,771
s4177,434,9,11,1261
s5810,434,10,6,1511
s5070,434,6,3,1021
s5699,434,7,9,707
s6896,434,6,1,737
s4548,434,9,8,1535
s7519,434,9,9,1347
s1515,434,6,11,825
s3867,434,7,8,729
s4424,434,10,2,1223
s5940,434,7,7,982
s4608,434,8,11,1559
s3479,434,8,5,1289
s6339,434,10,1,1583
s1897,434,9,3,1244
s2137,434,7,2,874
s5221,434,7,2,749
s4061,435,7,5,877
s5414,435,10,2,1408
s385,435,10,12,1446
s6979,435,9,8,1315
s4651,435,8,1,1600
s1354,435,6,10,894
s319,435,7,7,782
s1981,435,6,10,1252
s2851,435,8,7,1328
s6970,435,8,12,1325
s5686,435,8,2,1462
s1577,435,6,3,767
s4774,435,10,11,1225
s6529,435,7,1,890
s2294,435,6,3,1049
s2315,435,8,1,1280
s672,435,6,3,892
s1699,435,7,5,833
s4457,435,6,12,1046
s2099,436,6,11,739
s54,436,6,8,995
s3330,436,6,5,1223
s4645,436,7,10,940
s7372,436,10,4,1588
s1626,436,9,8,1562
s7563,436,6,8,1053
s6512,436,6,7,1112
s1456,436,9,1,1509
s6131,436,6,1,1144
s333,436,6,11,852
s2291,436,10,7,1462
s5054,437,9,11,1421
s3993,437,8,8,1512
s7088,437,7,2,882
s6215,437,7,4,896
s842,437,7,12,910
s6291,437,10,7,1238
s2343,437,9,6,1544
s475,437,6,9,743
s3265,437,9,11,1478
s7920,437,8,6,1496
s6624,437,8,4,1397
s3111,437,9,1,1334
s6893,437,10,6,1252
s2708,437,10,12,1578
s4420,437,6,12,1227
s1662,438,9,1,1271
s436,438,6,8,1064
s1545,438,8,9,1599
s4514,438,9,2,1236
s6956,438,8,5,1351
s3035,438,9,9,1523
s1749,438,6,9,775
s353,438,7,4,989
s1050,438,8,10,1348
s478,438,8,10,1320
s3728,438,9,5,1337
s7030,438,8,5,1462
s6881,438,8,5,1471
s2498,438,6,9,925
s5424,438,7,1,940
s2760,439,6,8,957
s7852,439,6,8,796
s509,439,8,6,1377
s1240,439,7,12,709
s2363,439,7,9,952
s6547,439,10,6,1456
s1403,439,10,9,1277
s1259,439,7,10,1041
s7875,439,6,7,915
s3424,439,8,1,1270
s3740,439,7,8,706
s422,439,8,4,1351
s4166,439,6,8,1276
s169,439,8,3,1371
s4903,439,9,11,1216
s3201,439,7,8,898
s6797,440,9,8,1222
s6120,440,7,12,861
s575,440,10,9,1408
s5342,440,6,3,744
s7769,440,6,6,878
s812,440,7,11,967
s5198,440,9,8,1559
s7349,440,9,7,1252
s352,440,9,12,1214
s3408,440,8,10,1470
s6527,440,7,2,877
s1969,440,10,6,1455
s3937,440,8,12,1438
s2927,440,10,5,1309
s7831,440,6,6,764
s3169,440,10,4,1429
s5235,440,10,2,1288
s6992,440,6,9,1219
s4296,440,8,6,1210
s5607,440,9,2,1221
s5218,441,6,11,967
s2385,441,7,10,831
s6399,441,8,12,1477
s3605,441,8,5,1581
s4053,441,10,8,1502
s4823,441,6,2,861
s7243,441,6,6,1149
s1988,441,10,10,1548
s1106,441,8,10,1223
s7966,441,6,12,1009
s2561,441,8,1,1368
s2834,441,9,11,1514
s5832,441,6,5,853
s1423,441,9,12,1407
s6414,441,8,7,1324
s4151,441,7,11,739
s5911,441,7,11,1005
s5215,442,9,1,1487
s7098,442,9,11,1215
s2357,442,8,7,1291
s5623,442,8,4,1386
s2403,442,6,2,805
s1540,442,7,2,786
s7431,442,8,5,1327
s3996,442,7,9,918
s5651,442,8,5,1486
s4444,442,9,9,1260
s6566,442,10,9,1316
s3299,442,10,10,1548
s3140,442,6,6,1092
s2563,442,9,1,1476
s3205,442,6,6,1261
s7695,442,10,12,1537
s3558,442,6,5,1143
s5678,442,10,11,1432
s7995,443,9,10,1482
s7452,443,7,11,801
s7508,443,9,12,1289
s1225,443,10,10,1236
s4287,443,10,11,1472
s624,443,9,2,1348
s6447,443,6,2,1007
s4668,443,7,9,776
s2865,443,6,3,1103
s6463,443,8,6,1240
s5224,443,7,7,941
s485,443,10,11,1336
s574,443,6,9,777
s1575,443,10,3,1585
s55,443,9,8,1465
s2762,443,7,9,914
s6503,443,6,10,993
s7844,444,9,8,1259
s1390,444,9,12,1322
s7627,444,10,7,1229
s68,444,8,12,1261
s3373,444,10,1,1453
s6101,444,10,4,1471
s970,444,7,1,870
s6020,444,7,5,892
s7987,444,9,1,1593
s5272,444,8,11,1597
s6844,444,10,1,1378
s4986,444,6,7,1154
s49,444,6,8,875
s4247,444,9,4,1350
s5816,444,8,1,1258
s4942,444,8,11,1478
s5557,445,7,11,862
s4975,445,10,11,1555
s3496,445,8,9,1228
s1618,445,8,8,1321
s184,445,10,2,1492
s3643,445,7,8,938
s490,445,8,3,1279
s6054,445,10,2,1462
s3423,445,9,11,1423
s3914,445,6,11,1294
s7143,445,8,5,1381
s5285,445,7,12,858
s4989,445,7,8,854
s494,445,6,1,966
s5001,445,9,8,1546
s3101,445,7,9,742
s7814,445,6,3,1139
s1115,445,8,4,1240
s3125,445,7,8,923
s6887,445,10,8,1401
s2411,446,8,1,1454
s2619,446,7,9,952
s5796,446,6,4,1144
s1436,446,10,4,1206
s6617,446,6,6,810
s4959,446,10,6,1252
s839,446,10,6,1209
s5646,446,8,12,1209
s5311,446,6,9,1212
s69,446,8,11,1579
s2123,446,7,12,940
s4355,446,7,11,920
s384,446,6,9,1164
s6753,446,6,9,1119
s5743,446,8,10,1532
s6829,446,8,8,1269
s4570,446,10,1,1236
s6622,446,9,12,1387
s3248,446,6,3,1087
s1533,446,9,4,1337
s848,446,7,3,801
s7036,447,10,2,1241
s6747,447,6,11,1155
s1653,447,7,4,837
s4032,447,9,12,1235
s7069,447,6,10,1190
s1004,447,8,12,1227
s1101,447,7,5,925
s1606,447,6,10,968
s5814,447,8,11,1480
s2496,447,10,10,1212
s6190,447,9,11,1328
s1178,447,6,10,1151
s3328,447,9,5,1461
s1696,447,9,4,1406
s515,447,9,12,1373
s6867,447,10,5,1475
s4512,448,6,6,885
s6899,448,7,7,960
s6260,448,7,10,895
s3123,448,7,8,988
s7967,448,6,4,1086
s3322,448,7,12,847
s4006,448,9,5,1412
s3262,448,9,5,1202
s5015,448,10,4,1543
s7066,448,8,10,1448
s2497,448,8,8,1497
s5396,448,10,12,1428
s2331,448,7,9,902
s6963,448,7,8,767
s3607,448,6,12,899
s7532,448,6,6,1297
s2542,448,10,4,1348
s5926,448,7,5,918
s3209,448,8,10,1469
s4097,448,7,7,793
s3342,448,10,9,1476
s623,448,10,4,1458
s6853,449,10,4,1357
s5453,449,9,12,1308
s1987,449,7,10,972
s2789,449,6,3,1209
s3845,449,8,11,1308
s1404,449,8,12,1203
s2067,449,6,8,1119
s981,449,6,9,751
s2535,449,6,6,969
s6775,449,9,5,1349
s3633,449,7,11,799
s4858,449,8,2,1457
s7992,449,6,5,1295
s1023,449,7,12,728
s5479,450,9,1,1510
s5917,450,10,10,1388
s5700,450,9,6,1310
s6950,450,10,12,1581
s6408,450,10,7,1325
s5472,450,10,8,1372
s990,450,7,6,765
s6177,450,8,10,1477
s2311,450,9,11,1500
s1248,450,6,1,722
s5279,450,6,4,1215
s7108,450,8,10,1540
s1921,450,9,8,1552
s3554,450,9,9,1303
s4356,451,10,7,1374
s5853,451,10,6,1274
s3902,451,9,12,1248
s763,451,10,6,1500
s4404,451,8,5,1355
s1485,451,7,8,1003
s313,451,7,12,722
s3584,451,8,5,1506
s3465,451,9,8,1385
s99,451,9,11,1583
s3802,451,7,4,997
s584,451,7,7,756
s7970,451,10,2,1212
s3978,451,9,11,1308
s32,451,10,12,1396
s7937,451,8,9,1211
s1051,451,9,5,1373
s4409,451,6,12,1197
s3690,452,10,12,1491
s7736,452,7,4,987
s3041,452,7,4,797
s7636,452,6,12,796
s3681,452,10,5,1525
s6185,452,7,11,933
s3711,452,9,2,1286
s2778,452,7,12,713
s4224,452,8,11,1473
s2955,452,9,3,1325
s370,452,9,12,1339
s7283,452,8,2,1508
s541,452,9,9,1257
s4845,452,7,4,942
s7114,452,6,5,1205
s7195,452,7,5,826
s7130,453,7,10,819
s1266,453,7,3,968
s5088,453,6,3,1254
s3134,453,8,11,1527
s6293,453,9,8,1574
s5599,453,8,6,1240
s5843,453,7,12,770
s5376,453,7,11,766
s5643,453,6,10,985
s7241,453,9,6,1468
s3747,453,9,2,1497
s2800,453,10,1,1462
s389,453,7,9,716
s5958,453,8,1,1521
s6237,453,8,1,1459
s7078,454,8,7,1452
s7206,454,8,6,1322
s6920,454,8,11,1385
s2475,454,9,9,1516
s1612,454,8,5,1259
s1360,454,6,10,1140
s3407,454,6,7,1028
s5411,454,9,2,1315
s5648,454,10,12,1361
s4261,454,6,9,712
s1338,454,6,6,816
s670,454,6,1,1250
s6735,454,6,4,1147
s1146,454,6,2,1286
s4794,454,9,8,1532
s3535,454,10,10,1278
s6698,454,6,9,1269
s2989,454,10,4,1451
s6991,455,6,11,1276
s2925,455,7,3,714
s2947,455,9,5,1347
s5022,455,7,10,846
s2843,455,7,12,935
s2671,455,8,1,1426
s1920,455,10,4,1289
s7869,455,9,3,1382
s7205,455,7,5,806
s318,455,6,8,1155
s2604,455,7,5,1040
s6380,455,9,10,1549
s6851,455,9,9,1276
s7233,455,7,3,987
s2577,455,6,11,776
s7628,455,8,6,1489
s3068,456,8,1,1220
s7092,456,10,10,1371
s6209,456,6,3,1093
s2839,456,7,10,806
s1759,456,7,5,1004
s372,456,6,6,827
s3455,456,9,10,1499
s455,456,6,6,893
s3511,456,9,1,1283
s555,456,9,4,1433
s2153,456,6,5,854
s2848,456,9,1,1316
s3105,456,10,6,1410
s6078,456,9,12,1307
s1904,456,8,11,1578
s641,457,10,8,1324
s7982,457,6,8,804
s2310,457,10,3,1538
s5003,457,10,10,1458
s6815,457,8,2,1533
s2766,457,9,9,1387
s6542,457,6,8,739
s6691,457,8,8,1585
s754,457,8,5,1313
s2739,457,9,10,1381
s157,457,6,1,1251
s2835,457,6,7,1131
s3669,457,6,6,1044
s4376,457,7,4,731
s7145,457,9,11,1325
s6621,457,10,7,1346
s1235,457,6,5,872
s1458,457,6,10,1160
s1879,457,7,12,1028
s1367,457,9,5,1352
s2730,457,9,9,1564
s4829,457,10,12,1258
s3214,458,8,8,1208
s1786,458,6,1,1019
s2572,458,7,7,1002
s6027,458,9,5,1281
s4924,458,10,9,1515
s2096,458,6,5,1029
s91,458,9,1,1413
s7632,458,6,7,857
s5956,458,6,6,961
s3524,459,6,10,1030
s1270,459,8,11,1422
s6860,459,6,5,847
s7516,459,8,3,1505
s4893,459,10,9,1562
s688,459,6,8,1180
s3691,459,9,7,1598
s7802,459,9,8,1404
s3630,459,8,5,1506
s7658,459,7,8,1023
s4364,459,9,10,1251
s295,459,9,8,1466
s4208,460,10,7,1583
s5568,460,8,8,1433
s6001,460,9,10,1250
s1095,460,7,11,755
s175,460,7,9,879
s5029,460,9,2,1233
s5762,460,8,12,1457
s7228,460,10,5,1385
s6564,460,6,10,730
s2034,460,10,1,1406
s5783,460,8,4,1397
s6770,460,8,2,1549
s7763,460,6,4,1157
s5941,460,10,8,1493
s3247,460,8,10,1400
s189,460,9,1,1520
s7407,460,6,4,987
s7693,460,6,5,1143
s4546,460,6,3,1035
s7305,461,6,9,1009
s6765,461,10,6,1483
s3917,461,9,11,1371
s1154,461,6,3,868
s5270,461,8,2,1272
s3718,461,8,5,1390
s4997,461,6,3,1092
s2184,461,7,6,1038
s3452,461,6,1,961
s2341,461,8,6,1491
s4487,461,8,2,1235
s2956,461,10,9,1391
s7657,461,9,8,1423
s5896,461,10,10,1561
s2652,461,9,4,1257
s2,461,9,7,1237
s4240,461,7,9,953
s4486,461,7,1,921
s106,461,9,2,1211
s2460,461,8,10,1395
s7001,461,9,6,1385
s4217,461,10,9,1575
s3561,461,9,11,1206
s2742,462,6,3,1087
s1132,462,6,1,1138
s3435,462,6,7,848
s1847,462,6,12,791
s488,462,7,10,789
s95,462,10,8,1427
s474,462,9,12,1287
s3592,462,10,8,1581
s4232,462,6,8,1120
s1271,462,9,5,1549
s5780,462,9,1,1444
s371,462,10,2,1378
s4641,462,10,1,1512
s4472,462,10,10,1237
s3057,462,7,5,834
s524,462,7,6,854
s3704,462,9,11,1394
s6836,462,8,8,1373
s857,462,6,2,1256
s6642,462,10,9,1373
s3258,462,9,2,1553
s7527,462,9,2,1364
s6868,463,7,6,919
s6011,463,10,5,1456
s6088,463,6,3,826
s4422,463,10,7,1330
s1268,463,7,6,901
s3261,463,9,4,1404
s4112,463,9,5,1578
s4313,463,8,8,1462
s2160,463,9,9,1546
s1868,463,8,8,1564
s4231,463,7,4,839
s5268,463,7,5,841
s6471,463,6,3,736
s3467,463,8,10,1590
s13,463,9,4,1398
s181,463,6,3,746
s163,463,6,5,824
s4930,463,6,2,863
s5808,463,6,8,1029
s4344,463,10,5,1208
s355,463,9,6,1419
s2020,463,7,1,1007
s2239,464,6,5,1049
s6545,464,7,11,1041
s1272,464,6,6,758
s6210,464,7,6,1028
s254,464,7,11,775
s4876,464,6,7,1049
s1459,464,7,11,971
s4340,464,10,4,1458
s2770,464,8,5,1325
s6625,464,9,8,1250
s4795,464,6,11,778
s1536,464,8,10,1372
s6432,464,10,2,1247
s3225,464,6,8,1196
s1632,465,9,6,1474
s7746,465,8,2,1441
s3915,465,6,12,875
s4820,465,10,5,1221
s5291,465,6,4,1133
s4251,465,9,9,1205
s4159,465,9,3,1231
s7901,466,9,10,1328
s1833,466,10,3,1493
s2849,466,9,5,1243
s7646,466,9,8,1599
s297,466,9,8,1600
s4380,466,7,11,1019
s4387,466,9,11,1237
s931,466,9,1,1467
s2095,466,8,9,1215
s3142,466,7,4,781
s7386,466,7,5,774
s5467,466,10,3,1261
s1103,467,7,4,724
s5450,467,9,8,1223
s6570,467,6,10,1088
s1496,467,6,8,1174
s2002,467,6,6,941
s1560,467,8,5,1492
s5757,467,9,10,1546
s4576,467,8,2,1232
s4154,467,10,10,1380
s5711,467,7,9,896
s2021,467,8,8,1573
s1024,467,6,12,904
s1785,467,6,1,876
s7922,468,9,1,1290
s2586,468,7,8,1013
s3493,468,6,6,752
s4938,468,10,12,1561
s4476,468,7,6,877
s3473,468,9,9,1442
s4369,468,9,10,1444
s6233,468,10,3,1282
s510,468,6,3,701
s1770,468,8,1,1221
s2693,468,9,4,1515
s6179,468,7,5,927
s2803,468,9,6,1468
s1943,468,6,8,1122
s81,468,6,12,1035
s4662,468,9,4,1390
s3127,468,9,1,1269
s7479,469,8,6,1346
s4571,469,8,10,1449
s7760,469,6,7,1194
s5919,469,9,12,1440
s2490,469,8,11,1359
s1088,469,7,8,1018
s6353,469,9,6,1431
s6977,469,6,2,968
s2994,469,7,3,917
s7468,469,7,10,887
s6900,469,8,1,1240
s4062,469,6,7,834
s2270,469,6,9,1044
s4310,470,7,12,810
s5597,470,6,5,986
s1917,470,8,7,1538
s3870,470,10,5,1317
s1600,470,8,11,1342
s4703,470,7,7,910
s2695,470,8,9,1497
s782,470,6,9,1183
s5299,470,9,10,1454
s338,470,9,7,1595
s777,470,10,3,1514
s3268,470,8,12,1548
s87,470,9,12,1401
s5583,470,6,2,706
s2973,470,7,3,961
s5907,470,9,8,1570
s1061,470,8,12,1224
s7160,470,8,9,1494
s1828,470,9,4,1360
s1014,470,10,12,1268
s6008,470,10,1,1542
s6433,470,6,8,1044
s1598,471,6,6,942
s7714,471,8,4,1384
s4448,471,6,11,1077
s4030,471,10,6,1276
s7192,471,7,5,845
s5795,471,8,10,1367
s1306,471,8,7,1522
s21,471,6,8,1248
s7618,471,9,8,1283
s7976,471,6,9,1052
s5514,471,9,11,1466
s2680,471,6,5,985
s7908,471,6,4,1096
s562,471,10,12,1275
s4013,471,9,3,1255
s525,472,8,12,1591
s1690,472,9,11,1558
s6477,472,8,12,1500
s74,472,8,6,1246
s3970,472,8,8,1423
s2077,472,7,4,1028
s1519,472,7,2,1025
s7320,472,6,5,872
s7124,472,6,6,855
s759,472,8,3,1262
s872,472,8,1,1307
s3163,472,8,5,1444
s537,472,9,5,1554
s2894,472,8,12,1535
s7965,472,6,4,963
s3301,472,6,2,866
s913,472,8,6,1259
s5010,473,7,10,922
s7751,473,9,8,1394
s4188,473,8,1,1333
s403,473,7,7,756
s3376,473,7,8,721
s5548,473,8,11,1483
s6286,473,7,5,1010
s3230,473,8,4,1352
s296,473,7,10,908
s6321,473,9,12,1374
s668,473,10,8,1217
s2430,473,9,3,1544
s7286,473,10,6,1597
s5071,473,6,11,913
s1144,473,8,2,1576
s4698,474,9,6,1318
s1542,474,8,1,1592
s2297,474,10,12,1398
s266,474,7,9,829
s187,474,6,1,775
s5344,474,7,3,752
s3606,474,7,11,716
s5075,474,10,4,1362
s920,474,7,1,977
s6234,474,8,2,1227
s7245,474,9,7,1499
s4590,474,8,12,1214
s4127,474,9,8,1575
s5051,474,8,11,1346
s1314,474,8,9,1510
s6404,474,9,1,1210
s7604,474,8,4,1217
s4210,475,7,8,798
s7481,475,8,1,1320
s288,475,8,8,1403
s3655,475,9,6,1338
s26,475,7,6,929
s4415,475,10,3,1278
s7842,475,7,1,1014
s3335,475,9,3,1272
s7815,475,9,12,1409
s4248,475,10,2,1408
s7545,475,6,9,1026
s2714,475,8,12,1506
s1804,475,10,2,1408
s4804,475,10,5,1293
s2406,475,8,12,1458
s3188,476,7,8,868
s3360,476,7,5,897
s3761,476,7,8,707
s5494,476,6,3,706
s4812,476,6,2,1025
s4921,476,8,7,1377
s3216,476,9,11,1392
s3139,476,7,9,834
s445,476,9,5,1442
s7062,476,10,12,1306
s3377,476,7,6,703
s6820,476,8,1,1506
s687,476,8,6,1503
s3814,476,10,12,1314
s2942,476,6,5,918
s5576,476,9,3,1447
s3628,476,9,6,1416
s393,476,10,3,1254
s4080,476,10,6,1393
s2709,477,10,5,1417
s6934,477,8,10,1229
s1460,477,6,1,1233
s6326,477,9,2,1234
s3451,477,9,1,1232
s2484,477,8,1,1578
s4354,477,8,2,1380
s2321,477,7,9,1005
s1862,477,7,8,894
s4616,477,6,12,1006
s3743,477,7,5,1015
s967,477,6,11,1200
s3396,477,6,1,881
s6446,477,10,11,1314
s5442,477,10,12,1366
s5751,477,6,6,1239
s1934,477,6,10,1066
s1160,477,6,7,1197
s6626,478,8,2,1577
s2744,478,6,7,789
s6162,478,8,9,1551
s160,478,7,10,930
s7872,478,9,3,1292
s3033,478,6,6,974
s6031,478,6,5,773
s2508,478,6,11,1298
s3546,478,9,9,1590
s4132,478,8,10,1327
s7518,478,7,3,983
s7415,478,8,3,1453
s2726,478,10,5,1329
s4446,478,7,7,833
s694,478,7,8,819
s1869,478,10,5,1263
s6939,478,6,6,900
s3543,479,9,12,1335
s4929,479,6,3,776
s1355,479,8,6,1448
s204,479,8,6,1556
s591,479,6,6,1135
s3560,479,9,6,1219
s1363,479,7,1,1019
s1587,479,8,9,1532
s6734,479,8,12,1389
s3735,479,6,8,711
s3469,480,10,9,1593
s5765,480,8,4,1410
s2417,480,6,11,1088
s5121,480,10,5,1311
s5717,480,7,10,801
s447,480,9,7,1494
s5287,480,10,2,1569
s6377,480,8,9,1307
s2699,480,10,8,1216
s229,480,10,9,1209
s3145,480,9,3,1285
s2063,480,7,6,996
s1383,480,10,3,1336
s3107,480,7,12,959
s6453,480,7,9,804
s6863,480,8,1,1568
s1162,480,10,9,1326
s3249,480,6,7,983
s2855,481,6,9,1159
s2602,481,9,7,1528
s2888,481,7,8,1043
s5906,481,8,3,1566
s7742,481,7,8,794
s2663,481,8,10,1330
s2292,481,9,12,1567
s4252,481,10,11,1525
s1285,481,9,4,1525
s6539,481,6,3,715
s5782,481,9,5,1248
s4325,481,8,9,1235
s2736,481,9,10,1568
s4183,481,8,9,1268
s3847,481,6,3,1172
s2921,481,8,7,1537
s429,481,7,5,976
s6837,482,8,5,1271
s5740,482,9,7,1396
s4622,482,6,4,1268
s3306,482,10,12,1356
s1990,482,8,10,1380
s5888,482,10,3,1554
s3979,482,7,6,773
s6604,482,8,4,1412
s6196,482,6,2,736
s5381,482,6,12,892
s5313,482,6,11,807
s3686,482,9,11,1543
s1453,482,7,1,913
s5250,482,10,6,1321
s66,482,9,4,1338
s5425,482,7,2,1032
s1247,482,10,7,1310
s84,482,6,8,1167
s3449,483,9,3,1537
s6558,483,10,6,1339
s6133,483,7,12,960
s2964,483,10,2,1557
s4075,483,6,3,1131
s1624,483,9,12,1409
s1977,483,8,12,1441
s5184,483,9,9,1570
s174,483,9,2,1513
s3869,483,7,6,777
s825,483,8,8,1338
s4899,483,10,9,1426
s1052,483,6,7,1047
s6930,483,7,3,878
s4426,483,9,5,1539
s2080,484,9,3,1332
s1068,484,7,9,707
s2963,484,9,2,1362
s4582,484,7,12,877
s4427,484,10,7,1208
s3082,484,7,9,954
s2646,484,9,11,1451
s7388,484,10,2,1347
s3078,484,9,1,1457
s1775,484,9,3,1502
s4174,484,6,12,1300
s3307,484,7,12,935
s5921,485,6,7,1037
s1384,485,7,7,859
s496,485,9,2,1519
s7954,485,6,3,989
s6551,485,10,2,1309
s2258,485,7,2,727
s7346,485,8,4,1394
s1030,485,6,10,1032
s3444,485,7,9,1030
s2044,485,8,9,1337
s5106,485,6,4,1101
s6562,485,6,1,1137
s7398,485,7,3,973
s893,485,6,5,1064
s5026,485,10,12,1548
